가맹점주소,location,lat,lon
서울특별시 성동구 무학로2길 35,"무학로2길, 5통, 왕십리도선동, 성동구, 서울특별시, 04709, 대한민국",37.5626599,127.0345126
서울특별시 성동구 무학로2길 36,"무학로2길, 2통, 왕십리도선동, 성동구, 서울특별시, 04710, 대한민국",37.5640459,127.0317206
서울특별시 성동구 무학로2길 41,"무학로2길, 2통, 왕십리도선동, 성동구, 서울특별시, 04710, 대한민국",37.5640459,127.0317206
서울특별시 성동구 무학로2길 45,"무학로2길, 5통, 왕십리도선동, 성동구, 서울특별시, 04709, 대한민국",37.5626599,127.0345126
서울특별시 성동구 무학로2나길 1,"무학로2나길, 3통, 왕십리도선동, 성동구, 서울특별시, 04708, 대한민국",37.5640138,127.0337622
서울특별시 성동구 무학로6길 18,"무학로6길, 8통, 왕십리도선동, 성동구, 서울특별시, 04709, 대한민국",37.5649591,127.0353487
서울특별시 성동구 무학로6길 26,"무학로6길, 9통, 왕십리도선동, 성동구, 서울특별시, 04708, 대한민국",37.5650784,127.0331714
서울특별시 성동구 무학로6길 36,"무학로6길, 9통, 왕십리도선동, 성동구, 서울특별시, 04708, 대한민국",37.5650784,127.0331714
서울특별시 성동구 무학로6길 50,"스마일, 50, 무학로6길, 6통, 왕십리도선동, 성동구, 서울특별시, 04708, 대한민국",37.5643877,127.0350578
서울특별시 성동구 무학봉15길 20,"무학봉15길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04710, 대한민국",37.5626477,127.030756
서울특별시 성동구 무학봉15길 23,"무학봉15길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04710, 대한민국",37.5626477,127.030756
서울특별시 성동구 무학봉15길 25,"무학봉15길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04710, 대한민국",37.5626477,127.030756
서울특별시 성동구 무학봉15길 8,"무학봉15길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04710, 대한민국",37.5626477,127.030756
서울특별시 성동구 무학봉16길 11,"무학봉16길, 행당동, 행당1동, 성동구, 서울특별시, 04714, 대한민국",37.5603738,127.0325138
서울특별시 성동구 무학봉16길 24,"무학봉16길, 행당동, 행당1동, 성동구, 서울특별시, 04714, 대한민국",37.5603738,127.0325138
서울특별시 성동구 무학봉16길 28,"무학봉16길, 행당동, 행당1동, 성동구, 서울특별시, 04714, 대한민국",37.5603738,127.0325138
서울특별시 성동구 무학봉26길 9,"무학봉26길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.561385,127.0333622
서울특별시 성동구 무학봉길 58-1,"무학봉길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04582, 대한민국",37.5595367,127.0255042
서울특별시 성동구 사근동11길 3,"사근동11길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5630813,127.0469001
서울특별시 성동구 사근동12길 4,"사근동12길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5600146,127.0483223
서울특별시 성동구 사근동12길 8,"사근동12길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5600146,127.0483223
서울특별시 성동구 살곶이길 150,"더 하임, 150, 살곶이길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5629611,127.0483038
서울특별시 성동구 살곶이길 152,"어반큐브, 152, 살곶이길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5626798,127.0485637
서울특별시 성동구 살곶이길 346,"살곶이길, 사근동, 성동구, 서울특별시, 04763, 대한민국",37.5537093,127.0433808
서울특별시 성동구 상원10길 4-1,"상원10길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5496428,127.0493793
서울특별시 성동구 상원10길 8-1,"상원10길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5496428,127.0493793
서울특별시 성동구 상원10나길 23,"상원10나길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5498032,127.0484729
서울특별시 성동구 상원10다길 10,"상원10다길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5504941,127.0486231
서울특별시 성동구 서울숲2길 47,"47, 서울숲2길, 성수1가2동, 성동구, 서울특별시, 04768, 대한민국",37.5463398,127.0439934
서울특별시 성동구 서울숲6길 14,"14, 서울숲6길, 성수1가2동, 성동구, 서울특별시, 04766, 대한민국",37.5475302,127.0430094
서울특별시 성동구 성덕정15길 3,"성덕정15길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5380005,127.0539278
서울특별시 성동구 성덕정15길 8,"성덕정15길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5380005,127.0539278
서울특별시 성동구 성덕정17길 1,"성덕정17길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04784, 대한민국",37.5379877,127.0552704
서울특별시 성동구 성덕정17길 11,"코치, 11, 성덕정17길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04784, 대한민국",37.5382257,127.0551668
서울특별시 성동구 성덕정3길 12,"성덕정3길, 성수1가1동, 성동구, 서울특별시, 04774, 대한민국",37.5398343,127.0476422
서울특별시 성동구 성덕정길 102,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 109,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 120,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 122,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 128,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 133,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성수이로 108,"OB광장, 108, 성수이로, 성수2가3동, 성동구, 서울특별시, 04795, 대한민국",37.5445508,127.0573874
서울특별시 성동구 성수이로 113,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 118,"장위동 유성집 성동점, 118, 성수이로, 성수2가3동, 성동구, 서울특별시, 04795, 대한민국",37.5451805,127.0578482
서울특별시 성동구 성수이로 119,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 147,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 32-1,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 송정12나길 20,"송정12나길, 송정동, 성동구, 서울특별시, 04801, 대한민국",37.550893,127.0669655
서울특별시 성동구 아차산로 110,"아차산로, 성수2가3동, 성동구, 서울특별시, 04794, 대한민국",37.5447373,127.0552669
서울특별시 성동구 아차산로 116,"116, 아차산로, 성수2가3동, 성동구, 서울특별시, 04782, 대한민국",37.5440368,127.0565971
서울특별시 성동구 아차산로 122,"국일돼지왕갈비살, 122, 아차산로, 성수2가3동, 성동구, 서울특별시, 04783, 대한민국",37.5438756,127.0574898
서울특별시 성동구 연무장13길 3,"연무장13길, 성수2가3동, 성동구, 서울특별시, 04783, 대한민국",37.5426849,127.0585318
서울특별시 성동구 연무장13길 5,"행운한식, 5, 연무장13길, 성수2가3동, 성동구, 서울특별시, 04783, 대한민국",37.5421458,127.0580048
서울특별시 성동구 연무장3길 12,"연무장3길, 성수2가3동, 성동구, 서울특별시, 04793, 대한민국",37.5446705,127.0516954
서울특별시 성동구 연무장7길 12,"범창빌딩, 12, 연무장7길, 성수2가3동, 성동구, 서울특별시, 04782, 대한민국",37.543666,127.0548552
서울특별시 성동구 연무장7길 16,"한서실업, 16, 연무장7길, 성수2가3동, 성동구, 서울특별시, 04782, 대한민국",37.543973,127.0551239
서울특별시 성동구 연무장길 119,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 연무장길 120,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 연무장길 17-1,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 연무장길 81,"러프러프(RUFRUF), 81, 연무장길, 성수동2가, 성수2가3동, 성동구, 서울특별시, 04783, 대한민국",37.5418684,127.0583413
서울특별시 성동구 왕십리로 100,"왕십리로, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5579564,127.0397567
서울특별시 성동구 왕십리로 206,"한양대, 206, 왕십리로, 사근동, 성동구, 서울특별시, 04763, 대한민국",37.5557271,127.0436642
서울특별시 성동구 왕십리로 211,"왕십리로, 성수1가2동, 성동구, 서울특별시, 04788, 대한민국",37.551665,127.0439581
서울특별시 성동구 왕십리로 213,"엄마손, 213, 왕십리로, 사근동, 성동구, 서울특별시, 04763, 대한민국",37.556507,127.0430597
서울특별시 성동구 왕십리로 215,"왕십리로, 성수1가2동, 성동구, 서울특별시, 04788, 대한민국",37.551665,127.0439581
서울특별시 성동구 왕십리로 222,"한양대학교 서울캠퍼스, 222, 왕십리로, 사근동, 성동구, 서울특별시, 04763, 대한민국",37.5569876,127.0470893
서울특별시 성동구 왕십리로 285,"왕십리로, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5579564,127.0397567
서울특별시 성동구 왕십리로 327,"왕십리로, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5579564,127.0397567
서울특별시 성동구 왕십리로 329,"왕십리로, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5579564,127.0397567
서울특별시 성동구 왕십리로 336,"REX 프리미엄 오피스텔, 336, 왕십리로, 도선동, 4통, 왕십리도선동, 성동구, 서울특별시, 04708, 대한민국",37.5631508,127.0328275
서울특별시 성동구 왕십리로 340,"위너스오피스텔, 340, 왕십리로, 2통, 왕십리도선동, 성동구, 서울특별시, 04710, 대한민국",37.5633456,127.0324277
서울특별시 성동구 왕십리로 362,"왕십리로, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5579564,127.0397567
서울특별시 성동구 왕십리로 410,"신당어묵당, 410, 왕십리로, 29통, 왕십리도선동, 성동구, 서울특별시, 04701, 대한민국",37.5664338,127.0247848
서울특별시 성동구 왕십리로4길 1,"멘야코노하, 10-1, 왕십리로4길, 성수1가1동, 성동구, 서울특별시, 04789, 대한민국",37.5456419,127.0458967
서울특별시 성동구 용답15길 10-1,"용답15길, 용답동, 성동구, 서울특별시, 04761, 대한민국",37.5639992,127.0509212
서울특별시 성동구 용답19길 16-1,"용답19길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5631277,127.0521417
서울특별시 성동구 용답25길 6-11,"용답25길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5618668,127.0527872
서울특별시 성동구 용답25라길 23,"용답25라길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5631324,127.0526746
서울특별시 성동구 용답중앙길 12,"용답중앙길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5639318,127.0520507
서울특별시 성동구 용답중앙길 67,"용답중앙길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5639318,127.0520507
서울특별시 성동구 용답중앙길 72,"용답중앙길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5639318,127.0520507
서울특별시 성동구 천호대로 440,"440, 천호대로, 장안평자동차용품거리, 용답동, 성동구, 서울특별시, 02643, 대한민국",37.5606686,127.0678047
서울특별시 성동구 청계천로 426,"달항아리보쌈, 426, 청계천로, 26통, 왕십리도선동, 성동구, 서울특별시, 04700, 대한민국",37.5709471,127.0245258
서울특별시 성동구 청계천로 494,"청계천로, 18통, 왕십리도선동, 성동구, 서울특별시, 04700, 대한민국",37.5704051,127.0269705
서울특별시 성동구 한림말1길 13,"제주생고깃간, 13, 한림말1길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.5425252,127.0162456
서울특별시 성동구 한림말1길 16,"한림말1길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.5423833,127.0163703
서울특별시 성동구 한림말3길 10,"한림말3길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.5425251,127.0157967
서울특별시 성동구 한림말3길 29,"한림말3길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.5425251,127.0157967
서울특별시 성동구 한림말3길 31,"한림말3길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.5425251,127.0157967
서울특별시 성동구 한림말5길 11,"한림말5길, 옥수동, 성동구, 서울특별시, 04734, 대한민국",37.5431592,127.0165866
서울특별시 성동구 한림말5길 19,"한림말5길, 옥수동, 성동구, 서울특별시, 04734, 대한민국",37.5431592,127.0165866
서울특별시 성동구 한림말길 31,"한림말길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.54072,127.0141674
서울특별시 성동구 행당로 125-3,"행당로, 금호동1가, 금호1가동, 성동구, 서울특별시, 04721, 대한민국",37.5553937,127.022195
서울특별시 성동구 행당로 127-1,"행당로, 금호동1가, 금호1가동, 성동구, 서울특별시, 04721, 대한민국",37.5553937,127.022195
서울특별시 성동구 행당로17길 11,"행당로17길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.5603292,127.0330505
서울특별시 성동구 행당로17길 13,"행당로17길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.5603292,127.0330505
서울특별시 성동구 행당로17길 16,"행당로17길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.5603292,127.0330505
서울특별시 성동구 행당로17길 18,"포림, 18, 행당로17길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.5599351,127.0333162
서울특별시 성동구 행당로17길 24,"행당로17길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.5603292,127.0330505
서울특별시 성동구 행당로17길 7,"행당로17길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.5603292,127.0330505
서울특별시 성동구 행당로8길 13,"행당로8길, 행당2동, 성동구, 서울특별시, 04714, 대한민국",37.5570147,127.0320151
서울특별시 성동구 행당로8길 5-1,"행당로8길, 행당2동, 성동구, 서울특별시, 04714, 대한민국",37.5570147,127.0320151
서울특별시 성동구 금호로 82-1,"금호로, 금호동4가, 금호4가동, 성동구, 서울특별시, 04743, 대한민국",37.5451838,127.0245198
서울특별시 성동구 금호산길 58,"노바, 58, 금호산길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04726, 대한민국",37.5533503,127.0195479
서울특별시 성동구 독서당로40길,"독서당로40길, 옥수동, 성동구, 서울특별시, 04734, 대한민국",37.5430898,127.0171388
서울특별시 성동구 마장로35다길,"마장로35다길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.569447,127.0404916
서울특별시 성동구 상원10길 16,"상원10길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5496428,127.0493793
서울특별시 성동구 성수이로 54,"짬봉타운, 54, 성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04781, 대한민국",37.5398581,127.0554534
서울특별시 성동구 연무장길 45,"소문난성수감자탕, 45, 연무장길, 성수2가3동, 성동구, 서울특별시, 04782, 대한민국",37.5430453,127.0544593
서울특별시 성동구 왕십리로 38,"홍성빌딩, 38, 왕십리로, 성수동1가, 성수1가1동, 성동구, 서울특별시, 04769, 대한민국",37.5409835,127.0442549
서울특별시 성동구 한림말3길 2,"한림말3길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.5425251,127.0157967
서울특별시 성동구 한림말3길 8,"한림말3길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.5425251,127.0157967
서울특별시 성동구 고산자로 337-1,"고산자로, 마장동, 성동구, 서울특별시, 04706, 대한민국",37.5671386,127.0367883
서울특별시 성동구 고산자로2길 14,"고고포차, 14, 고산자로2길, 응봉동, 성동구, 서울특별시, 04747, 대한민국",37.5523243,127.0366322
서울특별시 성동구 고산자로2길 4,"크우익가든, 4-1, 고산자로2길, 응봉동, 성동구, 서울특별시, 04747, 대한민국",37.5519984,127.0357121
서울특별시 성동구 고산자로6길 40,"신촌설렁탕, 40, 고산자로6길, 행당동, 행당1동, 성동구, 서울특별시, 04744, 대한민국",37.5582072,127.0354834
서울특별시 성동구 고산자로8길 18,"고산자로8길, 행당동, 행당1동, 성동구, 서울특별시, 04744, 대한민국",37.5580787,127.0360649
서울특별시 성동구 광나루로 130,"광나루로, 성수동1가, 성수1가1동, 성동구, 서울특별시, 04743, 대한민국",37.5450664,127.0336217
서울특별시 성동구 광나루로11길 3,"광나루로11길, 송정동, 성동구, 서울특별시, 04801, 대한민국",37.5501878,127.0669762
서울특별시 성동구 금호산2길 30-1,"금호산2길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",37.5489855,127.0230991
서울특별시 성동구 금호산길 49-1,"금호산길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04726, 대한민국",37.5514658,127.019362
서울특별시 성동구 금호산길 53-1,"금호산길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04726, 대한민국",37.5514658,127.019362
서울특별시 성동구 독서당로 296-8,"독서당로, 옥수동, 성동구, 서울특별시, 04734, 대한민국",37.5420231,127.0116166
서울특별시 성동구 독서당로 303-6,"왕칼국수, 303-6, 독서당로, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",37.5486639,127.0226318
서울특별시 성동구 독서당로 307-1,"독서당로, 옥수동, 성동구, 서울특별시, 04734, 대한민국",37.5420231,127.0116166
서울특별시 성동구 뚝섬로 385-32,"밀단지, 385-32, 뚝섬로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04781, 대한민국",37.5393931,127.0543982
서울특별시 성동구 마장로 228-18,"마장로, 상왕십리동, 27통, 왕십리도선동, 성동구, 서울특별시, 04700, 대한민국",37.5676976,127.0247771
서울특별시 성동구 마장로 228-24,"마장로, 상왕십리동, 27통, 왕십리도선동, 성동구, 서울특별시, 04700, 대한민국",37.5676976,127.0247771
서울특별시 성동구 마장로23길 4,"마장로23길, 13통, 왕십리도선동, 성동구, 서울특별시, 04706, 대한민국",37.5673241,127.0322106
서울특별시 성동구 마장로26길 16,"마장로26길, 8통, 왕십리도선동, 성동구, 서울특별시, 04709, 대한민국",37.5657602,127.0351871
서울특별시 성동구 마장로27길 11,"마장로27길, 마장동, 왕십리도선동, 성동구, 서울특별시, 04706, 대한민국",37.5669939,127.034266
서울특별시 성동구 마장로29길 40,"마장로29길, 마장동, 왕십리도선동, 성동구, 서울특별시, 04748, 대한민국",37.5688544,127.0365448
서울특별시 성동구 마장로31가길 6,"마장로31가길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.5694753,127.0388055
서울특별시 성동구 마장로31길 34,"마장로31길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.5690357,127.0380869
서울특별시 성동구 마장로31길 44,"마장로31길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.5690357,127.0380869
서울특별시 성동구 마장로31길 48,"마장로31길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.5690357,127.0380869
서울특별시 성동구 마장로35길 66,"마장로35길, 마장동, 성동구, 서울특별시, 02597, 대한민국",37.5680582,127.0450854
서울특별시 성동구 마장로35길 68,"마장로35길, 마장동, 성동구, 서울특별시, 02597, 대한민국",37.5680582,127.0450854
서울특별시 성동구 마장로35길 70,"마장로35길, 마장동, 성동구, 서울특별시, 02597, 대한민국",37.5680582,127.0450854
서울특별시 성동구 마장로35나길 3,"마장로35나길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.5679179,127.0417716
서울특별시 성동구 마장로35나길 4,"마장로35나길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.5679179,127.0417716
서울특별시 성동구 마장로35다길 9,"마장로35다길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.569447,127.0404916
서울특별시 성동구 마장로37길 53,"마장로37길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.5683632,127.0404581
서울특별시 성동구 마장로39길 14,"마장로39길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.5674992,127.0428878
서울특별시 성동구 마장로39길 24,"마장로39길, 마장동, 성동구, 서울특별시, 04748, 대한민국",37.5674992,127.0428878
서울특별시 성동구 마장로40길 10,"추억의 홍두께 칼국수, 10, 마장로40길, 마장동, 성동구, 서울특별시, 04759, 대한민국",37.5650628,127.0433668
서울특별시 성동구 마장로42길 14,"세림아파트 상가, 14, 마장로42길, 마장동, 성동구, 서울특별시, 04761, 대한민국",37.5658731,127.0452562
서울특별시 성동구 마조로11길 17,"마조로11길, 마장동, 행당1동, 성동구, 서울특별시, 04759, 대한민국",37.5617989,127.0402981
서울특별시 성동구 마조로18길 21,"마조로18길, 마장동, 성동구, 서울특별시, 04759, 대한민국",37.5656876,127.0431892
서울특별시 성동구 마조로1가길 20,"마조로1가길, 사근동, 성동구, 서울특별시, 04762, 대한민국",37.5603845,127.0400742
서울특별시 성동구 마조로1가길 3,"마조로1가길, 사근동, 성동구, 서울특별시, 04762, 대한민국",37.5603845,127.0400742
서울특별시 성동구 마조로1길 26-5,"마조로1길, 마장동, 성동구, 서울특별시, 04759, 대한민국",37.5623321,127.0391874
서울특별시 성동구 마조로3가길 21,"마조로3가길, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5592428,127.0400354
서울특별시 성동구 마조로3가길 27,"마조로3가길, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5592428,127.0400354
서울특별시 성동구 마조로3가길 30,"마조로3가길, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5592428,127.0400354
서울특별시 성동구 마조로7길 7-1,"마조로7길, 사근동, 성동구, 서울특별시, 04759, 대한민국",37.5607945,127.0403614
서울특별시 성동구 마조로7길 9-1,"마조로7길, 사근동, 성동구, 서울특별시, 04759, 대한민국",37.5607945,127.0403614
서울특별시 성동구 무학로10길 33,"무학로10길, 홍익동, 10통, 왕십리도선동, 성동구, 서울특별시, 04706, 대한민국",37.5660007,127.0327188
서울특별시 성동구 무학로14길 57,"무학로14길, 14통, 왕십리도선동, 성동구, 서울특별시, 04707, 대한민국",37.5678815,127.0311837
서울특별시 성동구 무학로2길 23-1,"무학로2길, 2통, 왕십리도선동, 성동구, 서울특별시, 04710, 대한민국",37.5640459,127.0317206
서울특별시 성동구 무학봉15가길 1,"무학봉15가길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04710, 대한민국",37.5614589,127.0300104
서울특별시 성동구 무학봉15길 26,"무학봉15길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04710, 대한민국",37.5626477,127.030756
서울특별시 성동구 무학봉16길 21,"무학봉16길, 행당동, 행당1동, 성동구, 서울특별시, 04714, 대한민국",37.5603738,127.0325138
서울특별시 성동구 무학봉25길 20,"무학봉25길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04710, 대한민국",37.5628833,127.031453
서울특별시 성동구 무학봉26길 10,"무학봉26길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.561385,127.0333622
서울특별시 성동구 무학봉26길 9-1,"무학봉26길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.561385,127.0333622
서울특별시 성동구 무학봉28길 12,"무학봉28길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.5619123,127.033422
서울특별시 성동구 무학봉28길 19,"무학봉28길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.5619123,127.033422
서울특별시 성동구 무학봉28길 21,"무학봉28길, 행당동, 행당1동, 성동구, 서울특별시, 04715, 대한민국",37.5619123,127.033422
서울특별시 성동구 무학봉길 64-4,"무학봉길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04582, 대한민국",37.5595367,127.0255042
서울특별시 성동구 무학봉길 93-1,"무학봉길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04582, 대한민국",37.5595367,127.0255042
서울특별시 성동구 사근동10길 2-1,"사근동10길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5589117,127.0482463
서울특별시 성동구 상원10길 13-1,"상원10길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5496428,127.0493793
서울특별시 성동구 서울숲2길 8-8,"서울숲2길, 성수1가2동, 성동구, 서울특별시, 04768, 대한민국",37.5475871,127.0396768
서울특별시 성동구 서울숲6길 20,"서울숲6길, 성수1가2동, 성동구, 서울특별시, 04766, 대한민국",37.5476396,127.0429426
서울특별시 성동구 성덕정11길 22,"성덕정11길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5388892,127.0528417
서울특별시 성동구 성덕정15길 12,"성덕정15길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5380005,127.0539278
서울특별시 성동구 성덕정15길 6-5,"성덕정15길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5380005,127.0539278
서울특별시 성동구 성덕정17길 8-1,"성덕정17길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04784, 대한민국",37.5379877,127.0552704
서울특별시 성동구 성덕정19길 17,"성덕정19길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04784, 대한민국",37.5375464,127.0570693
서울특별시 성동구 성덕정길 135-1,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 47-1,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 48-1,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성수이로 32-5,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 32-7,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로3길 19,"어랑회집, 19, 성수이로3길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5373432,127.0524702
서울특별시 성동구 성수이로3길 21,"성수이로3길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5368721,127.0529293
서울특별시 성동구 성수이로5길 1,"성수이로5길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5369179,127.0534736
서울특별시 성동구 성수이로7길 1,"성수이로7길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04781, 대한민국",37.541247,127.0542669
서울특별시 성동구 성수일로 11-2,"성수일로, 성수1가1동, 성동구, 서울특별시, 04779, 대한민국",37.5442788,127.0488693
서울특별시 성동구 성수일로 59-1,"성수일로, 성수1가1동, 성동구, 서울특별시, 04779, 대한민국",37.5442788,127.0488693
서울특별시 성동구 성수일로3길 2,,,
서울특별시 성동구 성수일로4길 2,"성수일로4길, 성수1가1동, 성동구, 서울특별시, 04780, 대한민국",37.5425897,127.0501201
서울특별시 성동구 성수일로8길 5,"성수일로8길, 성수2가3동, 성동구, 서울특별시, 04793, 대한민국",37.5461149,127.0530328
서울특별시 성동구 아차산로 100,"성수, 100, 아차산로, 성수2가3동, 성동구, 서울특별시, 04793, 대한민국",37.5445688,127.0561016
서울특별시 성동구 아차산로13길 6,"아차산로13길, 성수2가3동, 성동구, 서울특별시, 04796, 대한민국",37.5456826,127.061596
